root	mode	first_line
testdir:typeparam/ordered.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use *interp.bashPPBridgeValue value as float64
testdir:typeparam/orderedmap.go	interpreted	type *_Map[[]byte, int] has no method compare
testdir:typeparam/orderedmapsimp.go	interpreted	type *__gosource_pkg_0_Map[[]byte, int] has no method compare
testdir:typeparam/pair.go	interpreted	typeparam/pair.go:21:18: typeparam/pair.go:21:18: unknown imported symbol or method: __gosource_import_0_1.Sizeof
testdir:typeparam/pairimp.go	interpreted	test/typeparam/pairimp.dir/main.go:15:18: /srv/sprint151/leaf-151/evidence/goroot/test/typeparam/pairimp.dir/main.go:15:18: unknown imported symbol or method: __gosource_import_0_2.Sizeof
testdir:typeparam/select.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for __gosource_pkg_0_F
testdir:typeparam/sets.go	interpreted	typeparam/sets.go:33:1: BASHPP-ECOLLECTION-KEY: unsupported map key type Elem
testdir:typeparam/setsimp.go	interpreted	test/typeparam/setsimp.dir/a.go:26:1: BASHPP-ECOLLECTION-KEY: unsupported map key type Elem
testdir:typeparam/settable.go	interpreted	BASHPP-EINTERFACE-EMBED: interface Setter embeds non-interface *B
testdir:typeparam/shape1.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in f
testdir:typeparam/shape_assert.go	interpreted	BASHPP-ETYPESWITCH-OPERAND: type switch operand must be an interface
testdir:typeparam/sliceimp.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use *interp.bashPPBridgeValue value as float64
testdir:typeparam/slices.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use *interp.bashPPBridgeValue value as float64
testdir:typeparam/smallest.go	interpreted	typeparam/smallest.go:35:28: BASHPP-EEXPR-CONVERT: cannot convert String to float64
testdir:typeparam/smoketest.go	interpreted	test/typeparam/smoketest.go:18:9: gosource: unsupported expression *ast.IndexListExpr
testdir:typeparam/smoketest.go	compiled	test/typeparam/smoketest.go:18:9: gosource: unsupported expression *ast.IndexListExpr
testdir:typeparam/sum.go	interpreted	typeparam/sum.go:43:9: BASHPP-EEXPR-CONVERT: cannot convert String to float64
testdir:typeparam/tparam1.go	interpreted	test/typeparam/tparam1.go:24:7: T redeclared in this block
testdir:typeparam/tparam1.go	compiled	test/typeparam/tparam1.go:24:7: T redeclared in this block
testdir:typeparam/valimp.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for __gosource_pkg_0_Set
testdir:typeparam/value.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for set
testdir:typeswitch.go	interpreted	BASHPP-ETYPESWITCH-OPERAND: type switch operand must be an interface
testdir:typeswitch1.go	interpreted	BASHPP-ETYPESWITCH-OPERAND: xx is not an interface
testdir:uintptrescapes.go	interpreted	BASHPP-EPOINTER-TARGET: expression is not a pointer
testdir:uintptrescapes.go	compiled	test/uintptrescapes.dir/main.go:28:1: LOWER-ETYPE: cannot use __gosource_pkg_0_GetT() (value of type *__gosource_pkg_0_t) as __gosource_pkg_0_t value in variable declaration
testdir:uintptrkeepalive.go	interpreted	compilation succeeded unexpectedly
testdir:uintptrkeepalive.go	compiled	compilation succeeded unexpectedly
testdir:unsafe_slice_data.go	interpreted	BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:unsafe_string.go	interpreted	unsafe_string.go:15:5: unknown imported symbol or method: __gosource_import_0_0.String
testdir:unsafe_string_data.go	interpreted	unsafe_string_data.go:17:48: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:unsafebuiltins.go	interpreted	unsafebuiltins.go:21:24: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:utf.go	interpreted	utf.go:28:3: BASHPP-EASSIGN-TYPE: cannot assign int32 to rune
testdir:zerodivide.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use *interp.bashPPBridgeValue value as float64
typechecker:cmd/compile/internal/types2/TestCheck/builtins0.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/builtins0.go:91:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/builtins0.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/builtins0.go:91:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/builtins1.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/builtins1.go:257:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/builtins1.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/builtins1.go:257:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/const0.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/const0.go:195:8: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/const0.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/const0.go:195:8: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/const1.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/const1.go:57:6: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/const1.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/const1.go:57:6: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/constdecl.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/constdecl.go:150:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/constdecl.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/constdecl.go:150:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/conversions0.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/conversions0.go:21:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/conversions0.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/conversions0.go:21:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/cycles0.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/cycles0.go:14:2: no error expected: "\tT3 refers to T4"
typechecker:cmd/compile/internal/types2/TestCheck/cycles0.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/cycles0.go:14:2: no error expected: "\tT3 refers to T4"
typechecker:cmd/compile/internal/types2/TestCheck/cycles2.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/cycles2.go:73:6: no error expected: "\tT1 refers to x1"
typechecker:cmd/compile/internal/types2/TestCheck/cycles2.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/cycles2.go:73:6: no error expected: "\tT1 refers to x1"
typechecker:cmd/compile/internal/types2/TestCheck/cycles3.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/cycles3.go:51:2: no error expected: "\tU refers to V"
typechecker:cmd/compile/internal/types2/TestCheck/cycles3.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/cycles3.go:51:2: no error expected: "\tU refers to V"
typechecker:cmd/compile/internal/types2/TestCheck/cycles5.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/cycles5.go:106:2: no error expected: "\tT4 refers to T5"
typechecker:cmd/compile/internal/types2/TestCheck/cycles5.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/cycles5.go:106:2: no error expected: "\tT4 refers to T5"
typechecker:cmd/compile/internal/types2/TestCheck/cycles6.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/cycles6.go:51:6: no error expected: "\tT6 refers to T7"
typechecker:cmd/compile/internal/types2/TestCheck/cycles6.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/cycles6.go:51:6: no error expected: "\tT6 refers to T7"
typechecker:cmd/compile/internal/types2/TestCheck/decls0.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/decls0.go:74:2: no error expected: "\tother declaration of a"
typechecker:cmd/compile/internal/types2/TestCheck/decls0.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/decls0.go:74:2: no error expected: "\tother declaration of a"
typechecker:cmd/compile/internal/types2/TestCheck/decls2	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/decls2/decls2a.go:108:7: no error expected: "\tother declaration of c_double"
typechecker:cmd/compile/internal/types2/TestCheck/decls2	compiled	check_test.go:256: ../../../../internal/types/testdata/check/decls2/decls2a.go:108:7: no error expected: "\tother declaration of c_double"
typechecker:cmd/compile/internal/types2/TestCheck/decls3.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/decls3.go:101:50: no error expected: "\tother declaration of Pointer"
typechecker:cmd/compile/internal/types2/TestCheck/decls3.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/decls3.go:101:50: no error expected: "\tother declaration of Pointer"
typechecker:cmd/compile/internal/types2/TestCheck/decls4.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/decls4.go:124:2: no error expected: "\tC3 refers to C4"
typechecker:cmd/compile/internal/types2/TestCheck/decls4.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/decls4.go:124:2: no error expected: "\tC3 refers to C4"
typechecker:cmd/compile/internal/types2/TestCheck/expr3.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/expr3.go:251:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/expr3.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/expr3.go:251:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/go1_13.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/go1_13.go:16:2: no error expected: "\tother declaration of method m"
typechecker:cmd/compile/internal/types2/TestCheck/go1_13.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/go1_13.go:16:2: no error expected: "\tother declaration of method m"
typechecker:cmd/compile/internal/types2/TestCheck/importdecl0	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/importdecl0/importdecl0a.go:15:2: no error expected: "\tother declaration of reflect"
typechecker:cmd/compile/internal/types2/TestCheck/importdecl0	compiled	check_test.go:256: ../../../../internal/types/testdata/check/importdecl0/importdecl0a.go:15:2: no error expected: "\tother declaration of reflect"
typechecker:cmd/compile/internal/types2/TestCheck/init0.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/init0.go:13:2: no error expected: "\tx0 refers to y0"
typechecker:cmd/compile/internal/types2/TestCheck/init0.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/init0.go:13:2: no error expected: "\tx0 refers to y0"
typechecker:cmd/compile/internal/types2/TestCheck/init1.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/init1.go:17:5: no error expected: "\ty0 refers to m"
typechecker:cmd/compile/internal/types2/TestCheck/init1.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/init1.go:17:5: no error expected: "\ty0 refers to m"
typechecker:cmd/compile/internal/types2/TestCheck/init2.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/init2.go:12:5: no error expected: "\tx1 refers to f1"
typechecker:cmd/compile/internal/types2/TestCheck/init2.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/init2.go:12:5: no error expected: "\tx1 refers to f1"
typechecker:cmd/compile/internal/types2/TestCheck/labels.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/labels.go:27:1: no error expected: "\tother declaration of L6"
typechecker:cmd/compile/internal/types2/TestCheck/labels.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/labels.go:27:1: no error expected: "\tother declaration of L6"
typechecker:cmd/compile/internal/types2/TestCheck/literals.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/literals.go:13:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/literals.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/literals.go:13:2: no error expected: "undefined: assert"
typechecker:cmd/compile/internal/types2/TestCheck/main0.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/main0.go:7:6: no error expected: "\tother declaration of main"
typechecker:cmd/compile/internal/types2/TestCheck/main0.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/main0.go:7:6: no error expected: "\tother declaration of main"
typechecker:cmd/compile/internal/types2/TestCheck/stmt0.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/stmt0.go:395:8: no error expected: "\tinner declaration of var a int"
typechecker:cmd/compile/internal/types2/TestCheck/stmt0.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/stmt0.go:395:8: no error expected: "\tinner declaration of var a int"
typechecker:cmd/compile/internal/types2/TestCheck/typeparams.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/typeparams.go:17:8: no error expected: "\tother declaration of T"
typechecker:cmd/compile/internal/types2/TestCheck/typeparams.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/typeparams.go:17:8: no error expected: "\tother declaration of T"
typechecker:cmd/compile/internal/types2/TestExamples/types.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/examples/types.go:149:38: no error expected: "\tother declaration of int8"
typechecker:cmd/compile/internal/types2/TestExamples/types.go	compiled	check_test.go:256: ../../../../internal/types/testdata/examples/types.go:149:38: no error expected: "\tother declaration of int8"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue39634.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue39634.go:18:11: no error expected: "\tother declaration of e"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue39634.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue39634.go:18:11: no error expected: "\tother declaration of e"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue39938.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue39938.go:26:6: no error expected: "\tT2 refers to E2[T2]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue39938.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue39938.go:26:6: no error expected: "\tT2 refers to E2[T2]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue41124.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue41124.go:9:6: no error expected: "\tNat refers to Succ"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue41124.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue41124.go:9:6: no error expected: "\tNat refers to Succ"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue42758.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue42758.go:14:7: no error expected: "\tprevious case"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue42758.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue42758.go:14:7: no error expected: "\tprevious case"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48018.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48018.go:15:9: no error expected: "\tA instantiated as Box[A]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48018.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48018.go:15:9: no error expected: "\tA instantiated as Box[A]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48234.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48234.go:8:2: no error expected: "\tother declaration of method m"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48234.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48234.go:8:2: no error expected: "\tother declaration of method m"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48582.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48582.go:11:6: no error expected: "\tA refers to B"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48582.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48582.go:11:6: no error expected: "\tA refers to B"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48656.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48656.go:12:9: no error expected: "\tP instantiated as *P"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48656.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48656.go:12:9: no error expected: "\tP instantiated as *P"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48962.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48962.go:11:6: no error expected: "\tT1 refers to T0[T1]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48962.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48962.go:11:6: no error expected: "\tT1 refers to T0[T1]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48974.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48974.go:15:41: no error expected: "\tF instantiated as *FooerImpl[F]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue48974.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue48974.go:15:41: no error expected: "\tF instantiated as *FooerImpl[F]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue49043.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue49043.go:9:11: no error expected: "\tM[P] refers to N[P]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue49043.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue49043.go:9:11: no error expected: "\tM[P] refers to N[P]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue49276.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue49276.go:9:6: no error expected: "\tS refers to s"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue49276.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue49276.go:9:6: no error expected: "\tS refers to s"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue51503.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue51503.go:14:38: no error expected: "\tother declaration of r"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue51503.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue51503.go:14:38: no error expected: "\tother declaration of r"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue52698.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue52698.go:12:6: no error expected: "\tS refers to T[S]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue52698.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue52698.go:12:6: no error expected: "\tS refers to T[S]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue59958.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue59958.go:15:4: no error expected: "gosource: unsupported expression *ast.IndexListExpr"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue59958.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue59958.go:15:4: no error expected: "gosource: unsupported expression *ast.IndexListExpr"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue65711.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue65711.go:11:6: no error expected: "\tC refers to B[C]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue65711.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue65711.go:11:6: no error expected: "\tC refers to B[C]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue66285.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue66285.go:16:2: no error expected: "\tother declaration of method Read"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue66285.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue66285.go:16:2: no error expected: "\tother declaration of method Read"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue6977.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue6977.go:35:21: no error expected: "\tother declaration of method m"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue6977.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue6977.go:35:21: no error expected: "\tother declaration of method m"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue75918.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue75918.go:9:6: no error expected: "\tA refers to S"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue75918.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue75918.go:9:6: no error expected: "\tA refers to S"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue76478.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue76478.go:18:6: no error expected: "\tE refers to F"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue76478.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue76478.go:18:6: no error expected: "\tE refers to F"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue79265.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue79265.go:10:6: no error expected: "\tA refers to T"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue79265.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue79265.go:10:6: no error expected: "\tA refers to T"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue80172.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue80172.go:9:30: no error expected: "\tP instantiated as List[P]"
typechecker:cmd/compile/internal/types2/TestFixedbugs/issue80172.go	compiled	check_test.go:256: ../../../../internal/types/testdata/fixedbugs/issue80172.go:9:30: no error expected: "\tP instantiated as List[P]"
typechecker:cmd/compile/internal/types2/TestLocal/issue47996.go	interpreted	check_test.go:256: testdata/local/issue47996.go:8:56: no error expected: "expected '(', found m"
typechecker:cmd/compile/internal/types2/TestLocal/issue47996.go	compiled	check_test.go:256: testdata/local/issue47996.go:8:56: no error expected: "expected '(', found m"
typechecker:cmd/compile/internal/types2/TestLocal/issue68183.go	interpreted	check_test.go:256: testdata/local/issue68183.go:13:2: no error expected: "expected 'IDENT', found 'ILLEGAL'"
typechecker:cmd/compile/internal/types2/TestLocal/issue68183.go	compiled	check_test.go:256: testdata/local/issue68183.go:13:2: no error expected: "expected 'IDENT', found 'ILLEGAL'"
typechecker:cmd/compile/internal/types2/TestLocal/issue71254.go	interpreted	check_test.go:256: testdata/local/issue71254.go:9:2: no error expected: "initialization cycle for A"
typechecker:cmd/compile/internal/types2/TestLocal/issue71254.go	compiled	check_test.go:256: testdata/local/issue71254.go:9:2: no error expected: "initialization cycle for A"
typechecker:go/types/TestCheck/builtins0.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/builtins0.go:91:2: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/builtins0.go	compiled	check_test.go:271: ../../internal/types/testdata/check/builtins0.go:91:2: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/builtins1.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/builtins1.go:257:2: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/builtins1.go	compiled	check_test.go:271: ../../internal/types/testdata/check/builtins1.go:257:2: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/const0.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/const0.go:195:8: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/const0.go	compiled	check_test.go:271: ../../internal/types/testdata/check/const0.go:195:8: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/const1.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/const1.go:57:6: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/const1.go	compiled	check_test.go:271: ../../internal/types/testdata/check/const1.go:57:6: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/constdecl.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/constdecl.go:150:2: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/constdecl.go	compiled	check_test.go:271: ../../internal/types/testdata/check/constdecl.go:150:2: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/conversions0.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/conversions0.go:21:2: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/conversions0.go	compiled	check_test.go:271: ../../internal/types/testdata/check/conversions0.go:21:2: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/cycles0.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/cycles0.go:14:2: no error expected: "\tT3 refers to T4"
typechecker:go/types/TestCheck/cycles0.go	compiled	check_test.go:271: ../../internal/types/testdata/check/cycles0.go:14:2: no error expected: "\tT3 refers to T4"
typechecker:go/types/TestCheck/cycles2.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/cycles2.go:73:6: no error expected: "\tT1 refers to x1"
typechecker:go/types/TestCheck/cycles2.go	compiled	check_test.go:271: ../../internal/types/testdata/check/cycles2.go:73:6: no error expected: "\tT1 refers to x1"
typechecker:go/types/TestCheck/cycles3.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/cycles3.go:51:2: no error expected: "\tU refers to V"
typechecker:go/types/TestCheck/cycles3.go	compiled	check_test.go:271: ../../internal/types/testdata/check/cycles3.go:51:2: no error expected: "\tU refers to V"
typechecker:go/types/TestCheck/cycles5.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/cycles5.go:106:2: no error expected: "\tT4 refers to T5"
typechecker:go/types/TestCheck/cycles5.go	compiled	check_test.go:271: ../../internal/types/testdata/check/cycles5.go:106:2: no error expected: "\tT4 refers to T5"
typechecker:go/types/TestCheck/cycles6.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/cycles6.go:51:6: no error expected: "\tT6 refers to T7"
typechecker:go/types/TestCheck/cycles6.go	compiled	check_test.go:271: ../../internal/types/testdata/check/cycles6.go:51:6: no error expected: "\tT6 refers to T7"
typechecker:go/types/TestCheck/decls0.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/decls0.go:74:2: no error expected: "\tother declaration of a"
typechecker:go/types/TestCheck/decls0.go	compiled	check_test.go:271: ../../internal/types/testdata/check/decls0.go:74:2: no error expected: "\tother declaration of a"
typechecker:go/types/TestCheck/decls2	interpreted	check_test.go:271: ../../internal/types/testdata/check/decls2/decls2a.go:108:7: no error expected: "\tother declaration of c_double"
typechecker:go/types/TestCheck/decls2	compiled	check_test.go:271: ../../internal/types/testdata/check/decls2/decls2a.go:108:7: no error expected: "\tother declaration of c_double"
typechecker:go/types/TestCheck/decls3.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/decls3.go:101:50: no error expected: "\tother declaration of Pointer"
typechecker:go/types/TestCheck/decls3.go	compiled	check_test.go:271: ../../internal/types/testdata/check/decls3.go:101:50: no error expected: "\tother declaration of Pointer"
typechecker:go/types/TestCheck/decls4.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/decls4.go:124:2: no error expected: "\tC3 refers to C4"
typechecker:go/types/TestCheck/decls4.go	compiled	check_test.go:271: ../../internal/types/testdata/check/decls4.go:124:2: no error expected: "\tC3 refers to C4"
typechecker:go/types/TestCheck/expr3.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/expr3.go:251:2: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/expr3.go	compiled	check_test.go:271: ../../internal/types/testdata/check/expr3.go:251:2: no error expected: "undefined: assert"
typechecker:go/types/TestCheck/go1_13.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/go1_13.go:16:2: no error expected: "\tother declaration of method m"
typechecker:go/types/TestCheck/go1_13.go	compiled	check_test.go:271: ../../internal/types/testdata/check/go1_13.go:16:2: no error expected: "\tother declaration of method m"
typechecker:go/types/TestCheck/importdecl0	interpreted	check_test.go:271: ../../internal/types/testdata/check/importdecl0/importdecl0a.go:15:2: no error expected: "\tother declaration of reflect"
